QuestionText,AnswerText,Tags
What type of scarf suits a boho vibe?,boho yellow linen scarf,"scarf,boho,yellow,linen,indoor,autumn,preppy,fitted,maroon,men,women"
What's your go-to blazer for a interview in summer?,elegant pink wool blazer,"blazer,elegant,pink,wool,interview,summer,slimfit,darkwash,relaxed,everyday,light-wash,urban,distressed,tapered,classic,straightfit,indigo,highrise,faded,men,women"
What's trending in jackets for winter fashion?,vintage green linen jacket,"jacket,vintage,green,linen,concert,winter,sporty,mesh,quick-dry,men,women"
What's the ideal blazer to wear during autumn?,vintage green leather blazer,"blazer,vintage,green,leather,office,autumn,beige,men,women"
Can you suggest a blazer style for a date event in summer?,casual pink denim blazer,"blazer,casual,pink,denim,date,summer,relaxed,floral,men,women"
Describe an outfit with a gray sneakers for party.,boho gray suede sneakers,"sneakers,boho,gray,suede,party,autumn,relaxed,floral,men,women"
Recommend a denim sneakers for outdoor wear.,grunge white denim sneakers,"sneakers,grunge,white,denim,outdoor,autumn,traditional,kurta,pastel,men,women"
Recommend a wool sneakers for date wear.,preppy purple wool sneakers,"sneakers,preppy,purple,wool,date,winter,overcoat,gray,men,women"
What's the ideal pants to wear during winter?,vintage gray suede pants,"pants,vintage,gray,suede,wedding,winter,festive,off-,men,women"
What's the ideal oxfords to wear during autumn?,elegant red linen oxfords,"oxfords,elegant,red,linen,date,autumn,sporty,active,men,women"
Describe a oxfords suitable for interview during summer.,preppy blue suede oxfords,"oxfords,preppy,blue,suede,interview,summer,relaxed,drawstring,men,women"
What's trending in bootss for autumn fashion?,elegant green suede boots,"boots,elegant,green,suede,concert,autumn,everyday,soft-touch,regular-fit,workwear,striped,executive,slim-fit,professional,men,women"
What oxfords goes well with a grunge outfit for autumn?,grunge gray silk oxfords,"oxfords,grunge,gray,silk,party,autumn,workout,sleeveless,mesh,men,women"
Which black scarf fits best for a vintage look?,vintage black suede scarf,"scarf,vintage,black,suede,office,spring,beige,men,women"
What type of suit suits a grunge vibe?,grunge purple cotton suit,"suit,grunge,purple,cotton,outdoor,autumn,sporty,active,men"
What suit goes well with a preppy outfit for winter?,preppy green cotton suit,"suit,preppy,green,cotton,concert,winter,weekend,logo,pastel,men"
What skirt goes well with a formal outfit for spring?,formal white wool skirt,"skirt,formal,white,wool,party,spring,fitness,leggings,stretch,women"
Can you suggest a suit style for a outdoor event in spring?,formal purple leather suit,"suit,formal,purple,leather,outdoor,spring,sporty,breathable,men"
Which white scarf fits best for a athleisure look?,athleisure white cotton scarf,"scarf,athleisure,white,cotton,wedding,spring,preppy,fitted,maroon,men,women"
What's a good sneakers option for a winter weekend?,elegant yellow leather sneakers,"sneakers,elegant,yellow,leather,concert,winter,distressed,cool,men,women"
What's the ideal pants to wear during spring?,vintage pink silk pants,"pants,vintage,pink,silk,casual,spring,classic,loafers,brown,men,women"
Which suit would you choose for a interview in summer?,athleisure yellow leather suit,"suit,athleisure,yellow,leather,interview,summer,sporty,active,men"
Describe an outfit with a red jacket for party.,grunge red nylon jacket,"jacket,grunge,red,nylon,party,spring,beige,men,women"
What's your go-to blazer for a date in autumn?,athleisure black cotton blazer,"blazer,athleisure,black,cotton,date,autumn,smart-,pique,men,women"
Can you suggest a scarf style for a party event in summer?,preppy purple wool scarf,"scarf,preppy,purple,wool,party,summer,sporty,mesh,quick-dry,men,women"
Which brown oxfords fits best for a preppy look?,preppy brown suede oxfords,"oxfords,preppy,brown,suede,indoor,summer,simple,regular-fit,brown,men,women"
What's the ideal sneakers to wear during spring?,athleisure black nylon sneakers,"sneakers,athleisure,black,nylon,office,spring,beige,men,women"
Describe a skirt suitable for party during spring.,preppy gray linen skirt,"skirt,preppy,gray,linen,party,spring,smart-,pique,women"
Can you suggest a scarf style for a party event in winter?,preppy green cotton scarf,"scarf,preppy,green,cotton,party,winter,urban,men,women"
What's trending in jackets for spring fashion?,boho green denim jacket,"jacket,boho,green,denim,interview,spring,short-sleeve,men,women"
What's trending in bootss for spring fashion?,elegant purple denim boots,"boots,elegant,purple,denim,concert,spring,high-top,trendy,men,women"
Can you suggest a scarf style for a casual event in summer?,formal purple cotton scarf,"scarf,formal,purple,cotton,casual,summer,chill,vintage,washed,men,women"
Describe a boots suitable for casual during winter.,vintage red suede boots,"boots,vintage,red,suede,casual,winter,traditional,men,women"
What scarf do you wear for wedding in spring?,preppy yellow silk scarf,"scarf,preppy,yellow,silk,wedding,spring,traditional,men,women"
What type of skirt suits a elegant vibe?,elegant pink wool skirt,"skirt,elegant,pink,wool,date,summer,leather,women"
What's your go-to jacket for a casual in autumn?,preppy gray nylon jacket,"jacket,preppy,gray,nylon,casual,autumn,training,moisture-wicking,grey,men,women"
What's a good sneakers option for a autumn weekend?,preppy yellow linen sneakers,"sneakers,preppy,yellow,linen,indoor,autumn,slimfit,darkwash,relaxed,everyday,light-wash,urban,distressed,tapered,classic,straightfit,indigo,highrise,faded,men,women"
Recommend a nylon blazer for interview wear.,athleisure black nylon blazer,"blazer,athleisure,black,nylon,interview,autumn,beige,men,women"
Can you suggest a scarf style for a interview event in autumn?,elegant purple silk scarf,"scarf,elegant,purple,silk,interview,autumn,short-sleeve,men,women"
What's a good jewelry option for a winter weekend?,preppy black silk jewelry,"jewelry,preppy,black,silk,interview,winter,classic,collar,navy,women"
What's trending in sneakerss for summer fashion?,elegant black cotton sneakers,"sneakers,elegant,black,cotton,outdoor,summer,crew-neck,soft-touch,men,women"
What's a good suit option for a spring weekend?,elegant black nylon suit,"suit,elegant,black,nylon,interview,spring,sporty,breathable,men"
What's trending in pantss for winter fashion?,casual blue linen pants,"pants,casual,blue,linen,outdoor,winter,breathable,solid-color,men,women"
What suit do you wear for casual in summer?,athleisure yellow cotton suit,"suit,athleisure,yellow,cotton,casual,summer,classic,loafers,brown,men"
What skirt goes well with a grunge outfit for winter?,grunge black linen skirt,"skirt,grunge,black,linen,wedding,winter,running,tank-top,lightweight,women"
Describe a sneakers suitable for concert during spring.,grunge yellow wool sneakers,"sneakers,grunge,yellow,wool,concert,spring,plain,olive,men,women"
What's a good scarf option for a spring weekend?,casual brown wool scarf,"scarf,casual,brown,wool,outdoor,spring,laid-back,slogan,bold,men,women"
What's the ideal skirt to wear during spring?,grunge black suede skirt,"skirt,grunge,black,suede,date,spring,relaxed,floral,women"
Which purple sneakers fits best for a grunge look?,grunge purple silk sneakers,"sneakers,grunge,purple,silk,outdoor,winter,lightweight,everyday,printed,laid-back,solid,pastel,relaxed,floral,trendy,washed-look,men,women"
Describe a blazer suitable for interview during autumn.,athleisure blue wool blazer,"blazer,athleisure,blue,wool,interview,autumn,cool,print,bold,men,women"
Can you suggest a jacket style for a office event in spring?,grunge black linen jacket,"jacket,grunge,black,linen,office,spring,embroidered,premium,men,women"
What's your go-to scarf for a outdoor in winter?,casual green denim scarf,"scarf,casual,green,denim,outdoor,winter,relaxed,floral,men,women"
What sneakers goes well with a boho outfit for spring?,boho gray denim sneakers,"sneakers,boho,gray,denim,concert,spring,,men,women"
What's the ideal jewelry to wear during autumn?,elegant brown cotton jewelry,"jewelry,elegant,brown,cotton,party,autumn,short-sleeve,women"
Can you suggest a suit style for a office event in summer?,elegant blue cotton suit,"suit,elegant,blue,cotton,office,summer,sneakers,men"
Which blazer would you choose for a indoor in autumn?,elegant pink linen blazer,"blazer,elegant,pink,linen,indoor,autumn,plain,olive,men,women"
Which boots would you choose for a wedding in spring?,elegant pink linen boots,"boots,elegant,pink,linen,wedding,spring,joggers,men,women"
What's trending in scarfs for winter fashion?,casual yellow cotton scarf,"scarf,casual,yellow,cotton,office,winter,gymwear,relaxed,bold,men,women"
Which suit would you choose for a outdoor in spring?,casual black silk suit,"suit,casual,black,silk,outdoor,spring,joggers,men"
How should I style a jacket for a outdoor in spring?,grunge pink denim jacket,"jacket,grunge,pink,denim,outdoor,spring,sneakers,men,women"
What's a good jacket option for a winter weekend?,casual purple silk jacket,"jacket,casual,purple,silk,outdoor,winter,gymwear,relaxed,bold,men,women"
Describe an outfit with a black oxfords for casual.,athleisure black linen oxfords,"oxfords,athleisure,black,linen,casual,autumn,relaxed,floral,men,women"
Can you suggest a jewelry style for a wedding event in winter?,formal red denim jewelry,"jewelry,formal,red,denim,wedding,winter,chill,vintage,washed,women"
What's your go-to scarf for a concert in winter?,vintage black nylon scarf,"scarf,vintage,black,nylon,concert,winter,semi-,self-print,grey,men,women"
What's the ideal blazer to wear during autumn?,casual yellow leather blazer,"blazer,casual,yellow,leather,wedding,autumn,,men,women"
Which blazer would you choose for a interview in summer?,grunge pink linen blazer,"blazer,grunge,pink,linen,interview,summer,lounge,soft,comfy,men,women"
Describe a boots suitable for wedding during winter.,vintage yellow leather boots,"boots,vintage,yellow,leather,wedding,winter,swimwear gray,men,women"
Describe a suit suitable for concert during autumn.,formal green silk suit,"suit,formal,green,silk,concert,autumn,weekend,logo,pastel,men"
How should I style a suit for a outdoor in summer?,formal white cotton suit,"suit,formal,white,cotton,outdoor,summer,workout,sleeveless,mesh,men"
Which jacket would you choose for a office in autumn?,casual yellow wool jacket,"jacket,casual,yellow,wool,office,autumn,classic,collar,navy,men,women"
What jacket goes well with a preppy outfit for autumn?,preppy yellow wool jacket,"jacket,preppy,yellow,wool,party,autumn,relaxed,floral,men,women"
Describe an outfit with a gray scarf for concert.,elegant gray nylon scarf,"scarf,elegant,gray,nylon,concert,autumn,slip-on,canvas,men,women"
What's the ideal jacket to wear during winter?,vintage white wool jacket,"jacket,vintage,white,wool,casual,winter,cool,print,bold,men,women"
Describe a jewelry suitable for indoor during spring.,athleisure yellow nylon jewelry,"jewelry,athleisure,yellow,nylon,indoor,spring,sporty,mesh,quick-dry,women"
What's trending in pantss for summer fashion?,athleisure white suede pants,"pants,athleisure,white,suede,date,summer,padded,men,women"
What's your go-to pants for a party in summer?,grunge gray nylon pants,"pants,grunge,gray,nylon,party,summer,smart-,pique,men,women"
How should I style a sneakers for a indoor in summer?,elegant red silk sneakers,"sneakers,elegant,red,silk,indoor,summer,preppy,fitted,maroon,men,women"
How should I style a boots for a office in spring?,formal red cotton boots,"boots,formal,red,cotton,office,spring,sporty,fitted,navy,men,women"
What suit do you wear for indoor in summer?,elegant yellow silk suit,"suit,elegant,yellow,silk,indoor,summer,active,breathable,quick-dry,men"
What skirt goes well with a elegant outfit for winter?,elegant yellow leather skirt,"skirt,elegant,yellow,leather,date,winter,sporty,breathable,women"
Which jewelry would you choose for a indoor in autumn?,formal white cotton jewelry,"jewelry,formal,white,cotton,indoor,autumn,festive,off-,women"
What type of pants suits a vintage vibe?,vintage yellow linen pants,"pants,vintage,yellow,linen,indoor,autumn,gym,compression,men,women"
How should I style a sneakers for a office in winter?,preppy purple nylon sneakers,"sneakers,preppy,purple,nylon,office,winter,lightweight,everyday,cream,men,women"
Recommend a leather jewelry for interview wear.,casual red leather jewelry,"jewelry,casual,red,leather,interview,spring,gym,compression,women"
What's trending in pantss for summer fashion?,preppy green suede pants,"pants,preppy,green,suede,casual,summer,festive,off-,men,women"
What's a good pants option for a summer weekend?,casual yellow denim pants,"pants,casual,yellow,denim,date,summer,corporate,pastel,collared,gray,ripped,men,women"
What's the ideal jewelry to wear during winter?,casual black silk jewelry,"jewelry,casual,black,silk,office,winter,distressed,cool,women"
Can you suggest a boots style for a outdoor event in winter?,vintage black silk boots,"boots,vintage,black,silk,outdoor,winter,preppy,fitted,maroon,men,women"
What type of jewelry suits a boho vibe?,boho white wool jewelry,"jewelry,boho,white,wool,wedding,spring,short-sleeve,women"
What's a good pants option for a spring weekend?,formal purple denim pants,"pants,formal,purple,denim,date,spring,lounge,soft,comfy,men,women"
What sneakers goes well with a formal outfit for spring?,formal white silk sneakers,"sneakers,formal,white,silk,wedding,spring,relaxed,drawstring,men,women"
What's the ideal boots to wear during spring?,preppy pink wool boots,"boots,preppy,pink,wool,office,spring,sporty,active,men,women"
What's a good jacket option for a summer weekend?,formal black leather jacket,"jacket,formal,black,leather,outdoor,summer,festive,off-,men,women"
What's trending in suits for autumn fashion?,boho white cotton suit,"suit,boho,white,cotton,party,autumn,everyday,soft-touch,regular-fit,workwear,striped,executive,slim-fit,professional,men"
How should I style a sneakers for a outdoor in autumn?,boho pink silk sneakers,"sneakers,boho,pink,silk,outdoor,autumn,joggers,men,women"
Which boots would you choose for a office in summer?,vintage gray wool boots,"boots,vintage,gray,wool,office,summer,lightweight,everyday,printed,laid-back,solid,pastel,relaxed,floral,trendy,washed-look,men,women"
Can you suggest a boots style for a concert event in winter?,boho brown denim boots,"boots,boho,brown,denim,concert,winter,relaxed,striped,soft-touch,men,women"
What's your go-to pants for a outdoor in winter?,vintage pink nylon pants,"pants,vintage,pink,nylon,outdoor,winter,cool,print,bold,men,women"
What type of sneakers suits a elegant vibe?,elegant gray leather sneakers,"sneakers,elegant,gray,leather,concert,spring,gym,compression,men,women"
What type of skirt suits a athleisure vibe?,athleisure green denim skirt,"skirt,athleisure,green,denim,indoor,autumn,gym,compression,women"
Recommend a suede boots for party wear.,formal black suede boots,"boots,formal,black,suede,party,summer,high-top,trendy,men,women"
What's your go-to suit for a office in winter?,elegant gray silk suit,"suit,elegant,gray,silk,office,winter,relaxed,floral,men"
Recommend a cotton blazer for interview wear.,vintage purple cotton blazer,"blazer,vintage,purple,cotton,interview,winter,padded,men,women"
What type of suit suits a elegant vibe?,elegant purple leather suit,"suit,elegant,purple,leather,concert,summer,everyday,soft-touch,regular-fit,workwear,striped,executive,slim-fit,professional,men"
What's a good suit option for a spring weekend?,formal brown linen suit,"suit,formal,brown,linen,office,spring,lightweight,everyday,printed,laid-back,solid,pastel,relaxed,floral,trendy,washed-look,men"
What type of boots suits a elegant vibe?,elegant black denim boots,"boots,elegant,black,denim,indoor,autumn,simple,regular-fit,brown,men,women"
How should I style a suit for a office in spring?,preppy black leather suit,"suit,preppy,black,leather,office,spring,breathable,solid-color,men"
What type of sneakers suits a athleisure vibe?,athleisure yellow leather sneakers,"sneakers,athleisure,yellow,leather,date,spring,joggers,men,women"
Which sneakers would you choose for a party in winter?,elegant brown silk sneakers,"sneakers,elegant,brown,silk,party,winter,printed,fun,men,women"
Describe an outfit with a black scarf for wedding.,elegant black linen scarf,"scarf,elegant,black,linen,wedding,winter,swimwear gray,men,women"
What's trending in scarfs for winter fashion?,casual red cotton scarf,"scarf,casual,red,cotton,party,winter,overcoat,gray,men,women"
Recommend a cotton jewelry for indoor wear.,boho brown cotton jewelry,"jewelry,boho,brown,cotton,indoor,spring,,women"
Can you suggest a suit style for a indoor event in autumn?,formal blue linen suit,"suit,formal,blue,linen,indoor,autumn,semi-,self-print,grey,men"
Describe an outfit with a green scarf for outdoor.,grunge green denim scarf,"scarf,grunge,green,denim,outdoor,summer,fitness,leggings,stretch,men,women"
What blazer goes well with a formal outfit for spring?,formal pink cotton blazer,"blazer,formal,pink,cotton,date,spring,pastel,logo,men,women"
Describe a jacket suitable for casual during winter.,vintage brown denim jacket,"jacket,vintage,brown,denim,casual,winter,breathable,solid-color,men,women"
Can you suggest a blazer style for a office event in summer?,athleisure black wool blazer,"blazer,athleisure,black,wool,office,summer,training,moisture-wicking,grey,men,women"
What suit do you wear for interview in autumn?,vintage brown suede suit,"suit,vintage,brown,suede,interview,autumn,classic,loafers,brown,men"
What type of sneakers suits a grunge vibe?,grunge pink leather sneakers,"sneakers,grunge,pink,leather,interview,summer,cool,print,bold,men,women"
Recommend a nylon scarf for party wear.,casual green nylon scarf,"scarf,casual,green,nylon,party,autumn,bright,red,neutral,weekend,plaid,everyday,short-sleeve,men,women"
What type of oxfords suits a boho vibe?,boho purple suede oxfords,"oxfords,boho,purple,suede,casual,autumn,everyday,soft-touch,regular-fit,workwear,striped,executive,slim-fit,professional,men,women"
Can you suggest a sneakers style for a indoor event in spring?,boho black leather sneakers,"sneakers,boho,black,leather,indoor,spring,printed,fun,men,women"
How should I style a suit for a outdoor in spring?,formal red wool suit,"suit,formal,red,wool,outdoor,spring,sporty,running,breathable,men"
Describe an outfit with a white blazer for interview.,preppy white linen blazer,"blazer,preppy,white,linen,interview,winter,slimfit,darkwash,relaxed,everyday,light-wash,urban,distressed,tapered,classic,straightfit,indigo,highrise,faded,men,women"
What's a good jacket option for a winter weekend?,vintage brown denim jacket,"jacket,vintage,brown,denim,wedding,winter,traditional,men,women"
What type of sneakers suits a vintage vibe?,vintage red suede sneakers,"sneakers,vintage,red,suede,indoor,spring,joggers,men,women"
Recommend a silk pants for office wear.,elegant red silk pants,"pants,elegant,red,silk,office,spring,sporty,mesh,quick-dry,men,women"
What's trending in pantss for spring fashion?,elegant white wool pants,"pants,elegant,white,wool,interview,spring,embroidered,premium,men,women"
Describe a scarf suitable for outdoor during winter.,boho purple leather scarf,"scarf,boho,purple,leather,outdoor,winter,,men,women"
What type of pants suits a athleisure vibe?,athleisure yellow silk pants,"pants,athleisure,yellow,silk,interview,autumn,gym,compression,men,women"
Describe a pants suitable for office during winter.,vintage black cotton pants,"pants,vintage,black,cotton,office,winter,embroidered,premium,men,women"
Describe an outfit with a red jacket for wedding.,formal red leather jacket,"jacket,formal,red,leather,wedding,spring,sporty,breathable,men,women"
Describe an outfit with a purple jewelry for outdoor.,grunge purple linen jewelry,"jewelry,grunge,purple,linen,outdoor,winter,workout,sleeveless,mesh,women"
What type of boots suits a elegant vibe?,elegant green denim boots,"boots,elegant,green,denim,interview,spring,sporty,active,men,women"
Recommend a linen scarf for outdoor wear.,formal green linen scarf,"scarf,formal,green,linen,outdoor,winter,rugged,boots,durable,men,women"
What's trending in pantss for summer fashion?,formal pink suede pants,"pants,formal,pink,suede,outdoor,summer,traditional,kurta,pastel,men,women"
Describe a suit suitable for casual during winter.,grunge black linen suit,"suit,grunge,black,linen,casual,winter,sporty,breathable,men"
How should I style a oxfords for a wedding in autumn?,boho purple leather oxfords,"oxfords,boho,purple,leather,wedding,autumn,navy,men,women"
What's a good boots option for a summer weekend?,grunge brown leather boots,"boots,grunge,brown,leather,concert,summer,training,moisture-wicking,grey,men,women"
Describe an outfit with a white jewelry for wedding.,elegant white denim jewelry,"jewelry,elegant,white,denim,wedding,winter,festive,off-,women"
What jacket goes well with a casual outfit for summer?,casual red suede jacket,"jacket,casual,red,suede,outdoor,summer,printed,fun,men,women"
Describe an outfit with a gray pants for interview.,vintage gray nylon pants,"pants,vintage,gray,nylon,interview,summer,classic,plain,navy,men,women"
Recommend a silk boots for interview wear.,vintage brown silk boots,"boots,vintage,brown,silk,interview,autumn,business,trench,beige,men,women"
What scarf do you wear for casual in spring?,preppy green nylon scarf,"scarf,preppy,green,nylon,casual,spring,embroidered,premium,men,women"
Can you suggest a pants style for a concert event in summer?,boho green silk pants,"pants,boho,green,silk,concert,summer,sporty,breathable,men,women"
Can you suggest a skirt style for a concert event in autumn?,formal purple silk skirt,"skirt,formal,purple,silk,concert,autumn,relaxed,striped,soft-touch,women"
What oxfords do you wear for interview in spring?,preppy purple suede oxfords,"oxfords,preppy,purple,suede,interview,spring,crew-neck,soft-touch,men,women"
What type of jacket suits a casual vibe?,casual purple nylon jacket,"jacket,casual,purple,nylon,wedding,summer,overcoat,gray,men,women"
Recommend a leather pants for date wear.,preppy black leather pants,"pants,preppy,black,leather,date,winter,round-neck,men,women"
Which jewelry would you choose for a indoor in spring?,grunge red silk jewelry,"jewelry,grunge,red,silk,indoor,spring,classic,loafers,brown,women"
Can you suggest a blazer style for a date event in summer?,boho brown nylon blazer,"blazer,boho,brown,nylon,date,summer,crew-neck,soft-touch,men,women"
What's your go-to sneakers for a wedding in spring?,boho gray silk sneakers,"sneakers,boho,gray,silk,wedding,spring,simple,regular-fit,brown,men,women"
What suit do you wear for wedding in autumn?,grunge yellow cotton suit,"suit,grunge,yellow,cotton,wedding,autumn,distressed,cool,men"
What oxfords do you wear for outdoor in winter?,athleisure brown cotton oxfords,"oxfords,athleisure,brown,cotton,outdoor,winter,round-neck,men,women"
What's your go-to jewelry for a casual in spring?,vintage green suede jewelry,"jewelry,vintage,green,suede,casual,spring,gymwear,relaxed,bold,women"
Which jacket would you choose for a party in winter?,grunge black leather jacket,"jacket,grunge,black,leather,party,winter,sporty,mesh,quick-dry,men,women"
What's your go-to oxfords for a wedding in winter?,boho white linen oxfords,"oxfords,boho,white,linen,wedding,winter,joggers,men,women"
What's trending in jewelrys for winter fashion?,vintage white denim jewelry,"jewelry,vintage,white,denim,casual,winter,relaxed,drawstring,women"
What type of oxfords suits a casual vibe?,casual pink silk oxfords,"oxfords,casual,pink,silk,outdoor,summer,traditional,kurta,pastel,men,women"
What sneakers do you wear for date in autumn?,vintage red linen sneakers,"sneakers,vintage,red,linen,date,autumn,sporty,mesh,quick-dry,men,women"
Which scarf would you choose for a concert in summer?,formal red wool scarf,"scarf,formal,red,wool,concert,summer,traditional,men,women"
Describe a boots suitable for wedding during spring.,casual green cotton boots,"boots,casual,green,cotton,wedding,spring,lightweight,everyday,printed,laid-back,solid,pastel,relaxed,floral,trendy,washed-look,men,women"
Can you suggest a blazer style for a office event in spring?,casual yellow linen blazer,"blazer,casual,yellow,linen,office,spring,cool,print,bold,men,women"
What type of suit suits a vintage vibe?,vintage yellow leather suit,"suit,vintage,yellow,leather,casual,winter,padded,men"
Can you suggest a suit style for a wedding event in winter?,preppy brown silk suit,"suit,preppy,brown,silk,wedding,winter,slimfit,darkwash,relaxed,everyday,light-wash,urban,distressed,tapered,classic,straightfit,indigo,highrise,faded,men"
What's your go-to scarf for a interview in winter?,boho blue nylon scarf,"scarf,boho,blue,nylon,interview,winter,leather,men,women"
How should I style a boots for a outdoor in autumn?,boho green cotton boots,"boots,boho,green,cotton,outdoor,autumn,everyday,soft-touch,regular-fit,workwear,striped,executive,slim-fit,professional,men,women"
Describe a suit suitable for office during spring.,elegant blue suede suit,"suit,elegant,blue,suede,office,spring,smart-,pique,men"
What's the ideal sneakers to wear during spring?,preppy gray leather sneakers,"sneakers,preppy,gray,leather,interview,spring,round-neck,men,women"
What type of suit suits a grunge vibe?,grunge green cotton suit,"suit,grunge,green,cotton,outdoor,autumn,relaxed,drawstring,men"
What's trending in blazers for winter fashion?,athleisure red linen blazer,"blazer,athleisure,red,linen,concert,winter,slimfit,darkwash,relaxed,everyday,light-wash,urban,distressed,tapered,classic,straightfit,indigo,highrise,faded,men,women"
What's the ideal blazer to wear during summer?,boho gray leather blazer,"blazer,boho,gray,leather,party,summer,lightweight,everyday,cream,men,women"
What scarf goes well with a vintage outfit for summer?,vintage gray suede scarf,"scarf,vintage,gray,suede,office,summer,leather,men,women"
What boots goes well with a grunge outfit for winter?,grunge pink denim boots,"boots,grunge,pink,denim,office,winter,high-top,trendy,men,women"
What blazer goes well with a athleisure outfit for spring?,athleisure yellow nylon blazer,"blazer,athleisure,yellow,nylon,party,spring,gym,compression,men,women"
How should I style a pants for a date in autumn?,formal pink silk pants,"pants,formal,pink,silk,date,autumn,active,breathable,quick-dry,men,women"
What's a good jewelry option for a summer weekend?,elegant green nylon jewelry,"jewelry,elegant,green,nylon,office,summer,classic,collar,navy,women"
What's trending in skirts for winter fashion?,grunge purple leather skirt,"skirt,grunge,purple,leather,date,winter,sporty,breathable,women"
What type of oxfords suits a grunge vibe?,grunge yellow silk oxfords,"oxfords,grunge,yellow,silk,wedding,winter,beige,men,women"
Which scarf would you choose for a indoor in autumn?,preppy black leather scarf,"scarf,preppy,black,leather,indoor,autumn,everyday,soft-touch,regular-fit,workwear,striped,executive,slim-fit,professional,men,women"
Describe a pants suitable for casual during spring.,boho yellow cotton pants,"pants,boho,yellow,cotton,casual,spring,everyday,soft-touch,regular-fit,workwear,striped,executive,slim-fit,professional,men,women"
What's a good suit option for a summer weekend?,athleisure black linen suit,"suit,athleisure,black,linen,wedding,summer,round-neck,men"
Which blazer would you choose for a wedding in autumn?,vintage green linen blazer,"blazer,vintage,green,linen,wedding,autumn,sporty,active,men,women"
What sneakers do you wear for concert in spring?,formal purple silk sneakers,"sneakers,formal,purple,silk,concert,spring,overcoat,gray,men,women"
What boots do you wear for indoor in spring?,boho green suede boots,"boots,boho,green,suede,indoor,spring,navy,men,women"
What type of scarf suits a athleisure vibe?,athleisure green suede scarf,"scarf,athleisure,green,suede,indoor,summer,beige,men,women"
Which black sneakers fits best for a elegant look?,elegant black denim sneakers,"sneakers,elegant,black,denim,office,autumn,training,t-shirt,performance,men,women"
What jacket goes well with a formal outfit for autumn?,formal brown leather jacket,"jacket,formal,brown,leather,indoor,autumn,classic,collar,navy,men,women"
What's trending in pantss for spring fashion?,boho black silk pants,"pants,boho,black,silk,indoor,spring,sneakers,men,women"
What's your go-to jacket for a interview in autumn?,formal brown leather jacket,"jacket,formal,brown,leather,interview,autumn,urban,men,women"
Can you suggest a pants style for a wedding event in winter?,elegant brown silk pants,"pants,elegant,brown,silk,wedding,winter,urban,men,women"
What's the ideal skirt to wear during summer?,casual pink cotton skirt,"skirt,casual,pink,cotton,casual,summer,sneakers,women"
Which blue jewelry fits best for a formal look?,formal blue denim jewelry,"jewelry,formal,blue,denim,wedding,summer,business,checked,gray,full-sleeve,workwear,button-up,navy,regular-fit,solid,women"
Can you suggest a sneakers style for a wedding event in spring?,boho white suede sneakers,"sneakers,boho,white,suede,wedding,spring,laid-back,slogan,bold,men,women"
What's your go-to pants for a outdoor in winter?,elegant brown denim pants,"pants,elegant,brown,denim,outdoor,winter,laid-back,slogan,bold,men,women"
Which white pants fits best for a elegant look?,elegant white linen pants,"pants,elegant,white,linen,office,spring,sneakers,men,women"
What scarf do you wear for concert in summer?,elegant black linen scarf,"scarf,elegant,black,linen,concert,summer,embroidered,premium,men,women"
What type of scarf suits a casual vibe?,casual yellow wool scarf,"scarf,casual,yellow,wool,interview,winter,business,checked,gray,full-sleeve,workwear,button-up,navy,regular-fit,solid,men,women"
What pants goes well with a formal outfit for spring?,formal purple wool pants,"pants,formal,purple,wool,interview,spring,embroidered,premium,men,women"
What's your go-to sneakers for a office in summer?,grunge blue suede sneakers,"sneakers,grunge,blue,suede,office,summer,slip-on,canvas,men,women"
What's trending in scarfs for autumn fashion?,grunge purple cotton scarf,"scarf,grunge,purple,cotton,wedding,autumn,business,trench,beige,men,women"
What jacket do you wear for indoor in summer?,athleisure purple leather jacket,"jacket,athleisure,purple,leather,indoor,summer,slimfit,darkwash,relaxed,everyday,light-wash,urban,distressed,tapered,classic,straightfit,indigo,highrise,faded,men,women"
Describe an outfit with a purple suit for indoor.,preppy purple linen suit,"suit,preppy,purple,linen,indoor,spring,sporty,running,breathable,men"
What jacket goes well with a athleisure outfit for summer?,athleisure pink leather jacket,"jacket,athleisure,pink,leather,party,summer,sporty,mesh,quick-dry,men,women"
Can you suggest a oxfords style for a date event in autumn?,athleisure brown leather oxfords,"oxfords,athleisure,brown,leather,date,autumn,high-top,trendy,men,women"
What's the ideal skirt to wear during winter?,grunge blue silk skirt,"skirt,grunge,blue,silk,outdoor,winter,overcoat,gray,women"
What's your go-to oxfords for a party in summer?,casual gray denim oxfords,"oxfords,casual,gray,denim,party,summer,classic,loafers,brown,men,women"
What's your go-to oxfords for a interview in winter?,casual white leather oxfords,"oxfords,casual,white,leather,interview,winter,training,t-shirt,performance,men,women"
What's your go-to pants for a office in autumn?,vintage red linen pants,"pants,vintage,red,linen,office,autumn,relaxed,drawstring,men,women"
How should I style a jewelry for a office in autumn?,grunge blue cotton jewelry,"jewelry,grunge,blue,cotton,office,autumn,sporty,fitted,navy,women"
What's your go-to oxfords for a casual in winter?,grunge yellow wool oxfords,"oxfords,grunge,yellow,wool,casual,winter,festive,off-,men,women"
What blazer goes well with a formal outfit for autumn?,formal pink denim blazer,"blazer,formal,pink,denim,office,autumn,traditional,kurta,pastel,men,women"
Which red jewelry fits best for a preppy look?,preppy red suede jewelry,"jewelry,preppy,red,suede,wedding,summer,sneakers,women"
